Player,Nation,Pos,Age,Squad,Comp,Born,Player Value,cost,league_new_club,new_club,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
Federico Bonazzoli,ITA,FW,25,Salernitana,Serie A,1997,€4.00m,loan transfer,Serie A,Hellas Verona,19,10,904,10.0,2,2.8,0.6,21.4,0.07,0.33,18.2,0.1,0.0,0.0,20.7,27.6,75.0,378.3,75.6,9.6,11.5,83.5,7.5,9.4,79.8,3.0,4.1,73.2,0.1,0.8,2.6,0.6,0.0,3.7,27.6,25.3,2.2,0.1,0.2,1.2,0.4,0.0,0.0,0.0,0.0,0.0,20.7,0.1,1.0,2.2,1.8,0.0,0.1,0.2,0.1,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.2,0.0,0.7,0.0,0.7,0.6,0.1,0.5,0.3,0.6,0.0,0.0,39.0,0.0,2.4,20.9,16.1,2.8,39.0,2.0,1.2,60.0,0.8,40.0,24.0,92.7,36.1,0.9,0.9,0.3,3.7,1.2,29.7,6.2,0.1,0.0,0.0,1.2,2.2,0.6,0.4,0.1,0.0,0.0,0.0,3.0,0.4,1.1,26.7
Leonardo Bonucci,ITA,DF,35,Juventus,Serie A,1987,€1.50m,free transfer,Bundesliga,1.FC Union Berlin,9,6,600,6.7,1,0.3,0.15,50.0,0.5,1.0,15.1,0.0,0.0,0.15,44.6,52.4,85.2,970.4,367.2,12.2,13.3,92.1,24.9,27.5,90.8,7.31,11.2,65.3,0.0,0.3,3.43,0.45,0.0,2.39,52.4,48.1,4.18,1.49,0.15,0.9,0.0,0.0,0.0,0.0,0.0,0.0,44.6,0.15,0.0,0.9,0.6,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.45,0.45,0.15,0.3,0.0,0.15,0.45,33.3,0.3,1.19,0.9,0.3,1.19,1.64,3.28,0.0,60.1,10.0,32.4,27.5,0.9,0.75,60.0,0.15,0.15,100.0,0.0,0.0,32.7,127.8,69.3,0.15,0.3,0.0,0.3,0.0,40.1,0.15,0.15,0.0,0.0,1.19,0.6,0.15,0.0,0.45,0.0,0.0,0.0,5.37,1.64,1.94,45.8
Rafael Borré,COL,FWMF,27,Eint Frankfurt,Bundesliga,1995,€9.00m,loan transfer,Bundesliga,SV Werder Bremen,18,4,492,5.5,2,2.0,0.55,27.3,0.09,0.33,15.0,0.0,0.18,0.18,26.0,35.3,73.7,380.7,83.3,15.1,18.2,83.0,8.0,10.7,74.6,1.64,3.09,52.9,0.36,1.45,1.64,0.55,0.18,2.55,35.3,33.3,1.82,0.18,0.0,0.18,0.73,0.18,0.18,0.0,0.0,0.0,26.0,0.18,0.73,2.73,2.18,0.0,0.36,0.0,0.0,0.18,0.55,0.36,0.0,0.18,0.0,0.0,0.0,2.55,1.82,0.55,1.27,0.73,0.0,0.91,0.0,0.91,0.73,0.18,0.55,0.36,2.91,0.73,0.0,48.5,0.91,6.91,23.5,18.7,4.91,48.4,3.27,1.64,50.0,1.45,44.4,30.2,121.8,44.0,1.45,0.91,0.73,4.0,0.91,35.3,6.73,0.36,0.0,0.0,2.18,0.91,1.64,0.73,1.82,0.0,0.0,0.0,5.09,1.45,3.27,30.8
Kenji-Van Boto,MAD,DF,26,Auxerre,Ligue 1,1996,€400k,?,Ligue 2,Pau FC,1,1,90,1.0,0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,23.0,30.0,76.7,382.0,208.0,12.0,15.0,80.0,7.0,8.0,87.5,2.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,26.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,36.0,2.0,11.0,17.0,8.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,25.0,154.0,90.0,2.0,2.0,0.0,1.0,0.0,25.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Franci Bouebari,FRA,DF,19,Strasbourg,Ligue 1,2003,€250k,free transfer,3. Liga,SC Freiburg II,2,0,76,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,28.8,56.5,243.8,96.3,10.0,15.0,66.7,6.25,10.0,62.5,0.0,2.5,0.0,0.0,1.25,0.0,0.0,0.0,0.0,28.8,18.8,10.0,0.0,0.0,0.0,1.25,10.0,0.0,0.0,0.0,0.0,16.3,0.0,1.25,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,1.25,2.5,0.0,3.75,6.25,60.0,2.5,0.0,0.0,0.0,2.5,6.25,2.5,0.0,45.0,1.25,16.3,15.0,13.8,0.0,45.0,1.25,1.25,100.0,0.0,0.0,17.5,57.5,13.8,0.0,0.0,0.0,1.25,2.5,16.3,2.5,0.0,0.0,0.0,2.5,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,1.25,50.0
Mehdi Bourabia,MAR,MF,31,Spezia,Serie A,1991,€1.30m,free transfer,Serie A,Frosinone Calcio,22,21,1666,18.5,0,0.76,0.11,14.3,0.0,0.0,27.8,0.05,0.0,0.0,33.6,44.1,76.2,536.6,184.1,16.6,20.0,83.0,13.6,16.4,82.8,2.49,5.03,49.5,0.11,1.24,3.57,1.14,0.38,4.0,44.1,41.3,2.49,1.24,0.22,0.16,2.05,0.22,1.03,0.76,0.16,0.0,33.6,0.27,1.08,2.54,1.95,0.27,0.11,0.05,0.05,0.11,0.32,0.32,0.0,0.0,0.0,0.0,0.0,1.78,0.76,0.7,0.86,0.22,0.92,1.51,60.7,0.59,1.35,0.59,0.76,1.24,3.03,1.73,0.0,56.1,3.46,15.9,29.8,11.4,0.43,56.1,2.16,0.86,40.0,1.08,50.0,26.6,119.5,60.1,1.19,1.03,0.16,1.84,0.97,30.5,0.92,0.16,0.0,0.0,1.35,0.81,0.05,2.05,0.76,0.0,0.0,0.0,7.68,0.59,0.76,44.0
Lucas Boyé,ARG,FW,26,Elche,La Liga,1996,€10.00m,€7.00m,LaLiga,Granada CF,18,15,1217,13.5,1,2.0,0.59,29.6,0.04,0.13,16.3,0.07,0.0,0.07,18.4,23.5,78.2,255.9,51.0,10.6,12.2,86.7,4.67,5.7,81.8,1.26,1.56,81.0,0.15,0.89,0.89,1.04,0.3,2.3,23.5,21.0,2.44,0.0,0.07,0.22,0.59,0.0,0.0,0.0,0.0,0.0,18.4,0.0,1.19,2.37,1.7,0.0,0.3,0.07,0.22,0.07,0.37,0.3,0.0,0.0,0.0,0.0,0.07,1.41,0.67,0.37,0.59,0.44,0.74,1.19,62.5,0.44,1.63,0.3,1.33,0.59,2.0,1.7,0.0,41.6,1.93,3.56,21.8,17.3,3.63,41.6,3.7,2.0,54.0,1.63,44.0,26.4,133.6,52.5,2.3,1.26,0.96,5.93,3.19,30.0,5.78,0.22,0.07,0.0,2.3,1.93,0.59,0.59,0.67,0.0,0.0,0.0,3.56,1.19,2.0,37.2
Jayden Braaf,NED,MF,20,Hellas Verona,Serie A,2002,€1.00m,€1.00m,Serie A,Hellas Verona,1,1,72,0.8,0,1.25,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,11.3,15.0,75.0,152.5,47.5,10.0,10.0,100.0,1.25,2.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,35.0,0.0,11.3,10.0,15.0,2.5,35.0,5.0,1.25,25.0,3.75,75.0,18.8,122.5,41.3,1.25,0.0,0.0,3.75,6.25,18.8,5.0,0.0,0.0,0.0,2.5,0.0,1.25,0.0,1.25,0.0,0.0,0.0,6.25,0.0,2.5,0.0
Lewis Brunt,ENG,DF,22,Leicester City,Premier League,2000,€100k,loan transfer,League Two,Mansfield Town,1,0,23,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,70.0,81.0,943.3,190.0,23.3,26.7,87.5,33.3,36.7,90.9,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,53.3,16.7,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,56.7,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,76.7,3.33,26.7,40.0,10.0,0.0,76.7,0.0,0.0,0.0,0.0,0.0,30.0,100.0,13.3,0.0,0.0,0.0,0.0,0.0,43.3,6.67,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0
Jacob Bruun Larsen,DEN,FW,24,Hoffenheim,Bundesliga,1998,€3.00m,loan transfer,Premier League,Burnley FC,11,3,294,3.3,1,1.82,0.61,33.3,0.17,0.5,14.0,0.0,0.0,0.0,17.0,23.3,72.7,223.6,40.6,11.2,13.9,80.4,4.55,5.45,83.3,0.3,1.52,20.0,0.0,1.52,1.52,0.61,0.0,1.21,23.3,21.2,1.82,0.3,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,17.0,0.3,0.91,3.03,2.73,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.61,0.0,0.0,0.91,0.61,0.61,100.0,0.0,0.61,0.0,0.61,0.3,1.21,0.0,0.0,33.3,0.3,2.42,15.2,16.4,4.85,33.3,2.12,0.61,28.6,1.52,71.4,20.9,132.1,44.2,2.73,1.21,1.52,2.73,1.82,22.7,6.97,0.0,0.0,0.0,0.3,0.3,1.21,1.21,0.61,0.0,0.0,0.0,1.82,0.61,1.21,33.3
Joe Bryan,ENG,MFDF,29,Nice,Ligue 1,1993,€2.20m,free transfer,Championship,Millwall FC,5,2,166,1.8,0,0.56,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,43.3,55.0,78.8,615.0,247.8,27.8,31.7,87.7,13.9,16.1,86.2,1.11,3.33,33.3,0.0,0.56,1.11,1.67,0.0,4.44,55.0,46.7,8.33,0.0,0.0,0.0,1.67,8.33,0.0,0.0,0.0,0.0,43.3,0.0,1.67,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.22,1.67,1.11,0.0,2.22,2.22,100.0,0.0,1.11,0.0,1.11,0.56,3.33,0.56,0.0,63.3,2.22,15.0,29.4,20.0,2.78,63.3,0.0,0.0,0.0,0.0,0.0,43.3,233.9,98.9,1.11,3.33,0.0,1.67,0.0,38.3,8.33,1.11,0.0,0.0,1.67,1.67,0.56,1.67,2.22,0.0,0.0,0.0,8.89,0.0,2.78,0.0
Lee Buchanan,ENG,DFFW,21,Werder Bremen,Bundesliga,2001,€3.50m,€1.50m,Championship,Birmingham City,13,1,269,3.0,1,1.33,0.33,25.0,0.25,1.0,22.1,0.0,0.0,0.0,32.3,47.3,68.3,632.7,250.7,13.0,15.7,83.0,13.3,19.3,69.0,5.67,11.7,48.6,0.0,1.0,3.67,1.0,0.33,4.33,47.3,41.0,6.33,0.33,0.33,0.33,4.33,6.0,0.0,0.0,0.0,0.0,32.3,0.0,0.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.0,0.67,1.67,0.0,1.67,2.33,71.4,0.67,1.0,0.0,1.0,2.33,4.67,3.33,0.0,64.0,4.67,20.3,25.7,18.7,2.33,64.0,1.67,0.0,0.0,1.33,80.0,33.0,129.7,62.0,1.33,0.67,0.0,2.0,0.67,36.3,5.0,0.33,0.0,0.0,1.33,1.0,0.0,4.33,2.0,0.0,0.0,0.0,5.67,1.67,1.0,62.5
Santiago Bueno,URU,DF,24,Girona,La Liga,1998,€8.00m,€12.00m,Premier League,Wolverhampton Wanderers,20,20,1787,19.9,0,0.55,0.1,18.2,0.0,0.0,12.4,0.0,0.0,0.0,50.6,58.3,86.8,1004.4,346.0,16.6,18.1,91.4,27.3,29.6,92.2,6.08,9.15,66.5,0.05,0.25,4.57,0.15,0.05,4.82,58.3,55.8,2.41,2.01,0.05,0.75,0.15,0.4,0.0,0.0,0.0,0.0,50.6,0.05,0.35,0.75,0.55,0.0,0.05,0.1,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.91,1.06,1.11,0.8,0.0,0.75,0.85,88.2,0.1,0.9,0.7,0.2,1.06,2.96,2.51,0.0,66.0,5.43,31.2,33.4,1.76,0.6,66.0,0.2,0.1,50.0,0.0,0.0,41.7,218.4,139.6,0.6,0.25,0.0,0.15,0.0,47.0,0.1,0.2,0.05,0.05,1.16,1.01,0.1,0.15,1.06,0.05,0.0,0.0,4.52,2.31,1.36,63.0
Adam Buksa,POL,FWMF,26,Lens,Ligue 1,1996,€5.00m,loan transfer,Süper Lig,Antalyaspor,4,0,63,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,22.9,50.0,185.7,21.4,4.29,8.57,50.0,5.71,8.57,66.7,0.0,1.43,0.0,0.0,0.0,1.43,0.0,0.0,1.43,22.9,22.9,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,37.1,0.0,0.0,21.4,15.7,7.14,37.1,0.0,0.0,0.0,0.0,0.0,30.0,115.7,15.7,0.0,0.0,0.0,10.0,2.86,32.9,10.0,0.0,0.0,0.0,4.29,1.43,0.0,1.43,0.0,0.0,0.0,0.0,2.86,1.43,2.86,33.3
Marius Bülter,GER,FWMF,29,Schalke 04,Bundesliga,1993,€3.00m,€3.00m,Bundesliga,TSG 1899 Hoffenheim,20,17,1490,16.6,3,1.99,0.42,21.2,0.03,0.14,17.1,0.0,0.12,0.12,16.9,28.1,60.3,258.2,85.3,10.1,12.6,80.4,4.88,8.37,58.3,1.14,2.95,38.8,0.0,1.39,1.63,1.45,0.72,3.19,28.1,27.2,0.6,0.0,0.12,0.24,4.04,0.6,0.0,0.0,0.0,0.0,16.9,0.24,1.51,3.19,2.23,0.06,0.18,0.42,0.3,0.0,0.12,0.06,0.0,0.0,0.06,0.0,0.0,0.72,0.3,0.42,0.12,0.18,0.42,0.84,50.0,0.42,0.96,0.0,0.96,0.48,1.2,0.6,0.0,39.6,0.66,4.94,15.2,20.1,4.76,39.5,2.35,0.6,25.6,1.39,59.0,23.0,140.8,65.8,2.53,1.45,0.84,2.83,1.2,27.8,6.93,0.24,0.0,0.0,0.96,1.63,0.24,4.04,0.3,0.0,0.0,0.0,4.34,1.69,2.29,42.4
Delano Burgzorg,NED,FWMF,24,Mainz 05,Bundesliga,1998,€1.50m,loan transfer,Championship,Huddersfield Town,10,0,211,2.3,0,1.74,0.87,50.0,0.0,0.0,25.1,0.0,0.0,0.0,13.5,18.3,73.8,161.3,23.9,9.57,11.7,81.5,2.17,2.17,100.0,0.43,0.87,50.0,0.43,0.43,0.43,0.43,0.0,1.3,18.3,16.1,1.3,0.43,0.0,0.0,0.43,0.43,0.43,0.0,0.0,0.0,13.5,0.87,1.3,1.74,0.43,0.43,0.0,0.43,0.43,0.0,0.87,0.43,0.43,0.0,0.0,0.0,0.0,1.3,1.3,0.43,0.43,0.43,0.87,1.3,66.7,0.43,0.87,0.0,0.87,0.0,1.3,0.43,0.0,33.9,0.43,1.3,10.9,22.2,3.91,33.9,5.22,2.17,41.7,3.04,58.3,23.5,139.1,36.5,0.43,0.0,1.3,5.65,2.61,26.5,8.7,0.87,0.0,0.0,1.74,1.3,1.3,0.43,1.3,0.0,0.0,0.0,1.74,0.0,4.78,0.0
Oliver Burke,SCO,FWMF,25,Werder Bremen,Bundesliga,1997,€2.50m,loan transfer,Championship,Birmingham City,15,1,268,3.0,2,2.67,1.67,62.5,0.25,0.4,14.0,0.0,0.0,0.0,17.7,27.0,65.4,218.3,61.7,10.7,16.7,64.0,5.0,6.0,83.3,0.33,1.33,25.0,0.0,1.33,1.33,1.0,0.0,2.33,27.0,26.0,1.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,0.0,17.7,0.0,0.67,2.67,2.0,0.0,0.0,0.0,0.67,0.0,1.0,0.67,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.33,0.0,0.0,39.7,0.0,1.33,13.7,24.7,4.67,39.7,2.0,0.33,16.7,1.67,83.3,25.7,122.0,51.0,3.67,1.0,1.67,4.0,1.33,31.0,12.0,0.0,0.0,0.0,1.0,1.33,1.0,2.0,0.0,0.33,0.0,0.0,2.33,2.0,3.67,35.3
Sergio Busquets,ESP,MF,34,Barcelona,La Liga,1988,€5.00m,free transfer,MLS,Inter Miami CF,18,16,1302,14.5,0,0.28,0.07,25.0,0.0,0.0,23.0,0.0,0.0,0.0,64.5,72.2,89.3,1141.3,305.7,29.3,31.8,92.2,26.9,29.5,91.1,6.83,8.21,83.2,0.07,0.76,7.86,0.9,0.14,7.93,72.2,69.4,2.69,2.62,0.55,0.14,0.14,0.07,0.0,0.0,0.0,0.0,64.5,0.07,0.55,2.41,2.34,0.0,0.0,0.0,0.07,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2.55,1.31,0.97,1.24,0.34,1.17,1.93,60.7,0.76,1.31,0.34,0.97,1.17,3.72,1.45,0.14,81.3,2.48,15.6,54.5,11.9,0.69,81.3,0.48,0.28,57.1,0.07,14.3,45.0,180.3,82.9,0.48,1.17,0.0,0.97,0.62,57.9,1.24,0.41,0.07,0.07,1.24,2.0,0.0,0.14,1.31,0.0,0.0,0.0,6.83,2.55,2.21,53.6
Cafú,POR,MF,29,Nott'ham Forest,Premier League,1993,€600k,free transfer,Championship,Rotherham United,1,0,7,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,450.0,410.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,10.0,20.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,120.0,70.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Moisés Caicedo,ECU,MF,21,Brighton,Premier League,2001,€75.00m,€116.00m,Premier League,Chelsea FC,20,19,1729,19.2,1,0.73,0.26,35.7,0.07,0.2,23.7,0.0,0.0,0.0,54.1,61.4,88.2,850.0,225.5,28.5,31.1,91.5,19.8,21.9,90.3,4.17,4.95,84.2,0.05,1.2,4.69,1.3,0.21,6.46,61.4,61.0,0.31,0.16,0.36,0.31,0.47,0.16,0.0,0.0,0.0,0.0,54.1,0.0,0.99,2.24,2.14,0.0,0.0,0.1,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,2.97,1.46,1.04,1.46,0.47,1.2,1.72,69.7,0.52,0.94,0.1,0.83,1.61,4.58,0.99,0.1,71.2,2.76,16.1,40.3,15.8,0.83,71.2,0.99,0.42,42.1,0.57,57.9,41.9,176.4,78.7,0.83,0.83,0.21,1.15,0.89,51.8,1.56,0.31,0.0,0.0,2.03,1.3,0.0,0.47,1.46,0.0,0.0,0.0,6.67,1.2,0.68,63.9
Jens Cajuste,SWE,MF,23,Reims,Ligue 1,1999,€6.00m,€12.00m,Serie A,SSC Napoli,16,8,858,9.5,1,1.37,0.32,23.1,0.08,0.33,18.8,0.0,0.0,0.0,36.0,44.4,81.0,647.6,180.4,15.9,19.1,83.4,15.1,17.9,84.1,4.0,5.68,70.4,0.11,0.95,4.0,0.84,0.0,6.11,44.4,43.3,1.05,0.74,0.32,0.42,0.21,0.21,0.11,0.0,0.0,0.0,36.0,0.11,1.16,2.95,2.53,0.0,0.11,0.11,0.11,0.11,0.21,0.11,0.0,0.11,0.0,0.0,0.0,3.79,1.79,2.11,1.05,0.63,1.89,3.37,56.3,1.47,2.11,0.42,1.68,1.26,5.05,1.58,0.0,59.1,3.16,16.4,30.8,12.5,1.89,59.1,2.84,1.05,37.0,1.05,37.0,42.1,231.6,131.1,2.0,2.0,0.21,2.21,1.05,36.9,1.16,0.63,0.11,0.11,2.0,2.11,0.0,0.21,1.79,0.0,0.0,0.0,7.16,0.84,1.16,42.1
Kerim Calhanoglu,GER,DF,20,Schalke 04,Bundesliga,2002,€800k,€150k,2. Bundesliga,SpVgg Greuther Fürth,3,0,63,0.7,0,1.43,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,42.9,60.0,71.4,820.0,554.3,20.0,22.9,87.5,14.3,21.4,66.7,8.57,11.4,75.0,0.0,4.29,0.0,2.86,1.43,4.29,60.0,35.7,24.3,2.86,0.0,0.0,2.86,20.0,1.43,0.0,1.43,0.0,42.9,0.0,4.29,5.71,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,1.43,2.86,0.0,0.0,2.86,2.86,100.0,0.0,1.43,0.0,1.43,0.0,2.86,4.29,0.0,82.9,4.29,31.4,24.3,27.1,1.43,82.9,4.29,0.0,0.0,4.29,100.0,24.3,112.9,64.3,4.29,4.29,0.0,4.29,0.0,30.0,4.29,0.0,0.0,0.0,4.29,1.43,0.0,2.86,1.43,0.0,1.43,0.0,4.29,1.43,2.86,33.3
Daniel Caligiuri,ITA,DFMF,35,Augsburg,Bundesliga,1988,€600k,-,,Without Club,11,2,259,2.9,1,1.72,0.69,40.0,0.2,0.5,17.7,0.0,0.0,0.0,29.3,45.2,64.9,512.4,270.3,12.8,15.9,80.4,11.4,17.9,63.5,3.45,8.28,41.7,0.0,1.03,2.76,1.38,0.0,3.79,45.2,31.0,14.1,2.76,0.0,0.69,3.45,9.31,2.07,1.72,0.34,0.0,29.3,0.0,0.69,2.41,0.69,1.03,0.0,0.0,0.69,0.0,0.34,0.0,0.0,0.0,0.0,0.34,0.0,2.76,1.72,1.72,1.03,0.0,1.38,1.72,80.0,0.34,0.69,0.69,0.0,1.03,3.79,0.69,0.0,55.9,3.79,18.6,22.8,16.2,1.72,55.9,3.45,1.38,40.0,1.38,40.0,24.1,131.0,70.7,2.07,1.72,0.34,1.72,1.38,24.8,2.41,0.34,0.0,0.0,1.72,1.03,0.0,3.45,1.72,0.0,0.0,0.0,8.97,0.69,1.72,28.6
Mahdi Camara,FRA,MF,24,Brest,Ligue 1,1998,€3.00m,€3.00m,Ligue 1,Stade Brestois 29,17,14,1151,12.8,0,1.02,0.23,23.1,0.0,0.0,16.8,0.0,0.0,0.0,27.5,33.1,83.0,414.3,107.0,13.5,15.3,88.3,11.0,13.5,81.5,1.02,1.48,68.4,0.0,0.23,2.66,0.31,0.0,3.67,33.1,30.7,2.27,0.47,0.0,0.08,0.55,0.39,0.0,0.0,0.0,0.0,27.5,0.16,0.63,1.72,1.25,0.0,0.08,0.16,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,1.72,0.63,2.19,0.23,1.09,1.72,63.6,0.63,2.11,0.23,1.88,1.72,4.77,0.78,0.0,45.2,1.64,8.91,28.8,8.59,1.64,45.2,1.8,0.55,30.4,1.09,60.9,29.8,168.7,74.5,1.41,1.02,0.08,1.48,0.7,25.6,2.19,0.16,0.0,0.0,1.02,1.33,0.0,0.55,1.72,0.0,0.0,0.0,5.47,0.55,0.7,43.8
Sergio Camello,ESP,FW,22,Rayo Vallecano,La Liga,2001,€10.00m,€5.00m,LaLiga,Rayo Vallecano,20,17,1431,15.9,5,2.58,0.75,29.3,0.12,0.42,15.1,0.0,0.0,0.0,13.6,16.9,80.7,195.0,19.7,7.48,8.62,86.9,4.72,5.91,79.8,0.63,0.88,71.4,0.19,1.01,0.25,0.38,0.0,1.26,16.9,15.3,1.64,0.13,0.06,0.0,0.06,0.13,0.0,0.0,0.0,0.0,13.6,0.0,0.31,2.08,1.57,0.0,0.19,0.13,0.19,0.0,0.25,0.13,0.0,0.06,0.06,0.0,0.0,0.69,0.44,0.19,0.38,0.13,0.19,0.5,37.5,0.31,0.31,0.0,0.31,0.0,0.69,0.94,0.0,26.3,1.01,1.89,11.6,13.2,3.52,26.3,1.7,0.5,29.6,1.13,66.7,16.5,84.9,31.6,1.32,1.26,0.63,2.26,1.13,18.6,4.4,0.06,0.0,0.0,0.57,0.88,0.63,0.06,0.44,0.0,0.0,0.0,2.14,1.13,1.7,40.0
