Player,Nation,Pos,Age,Squad,Comp,Born,Player Value,cost,league_new_club,new_club,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
Mateusz Lis,POL,GK,25,Troyes,Ligue 1,1997,€900k,loan transfer,1.Lig,Göztepe,7,7,630,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,37.6,68.8,689.6,524.1,6.43,6.57,97.8,10.6,11.1,94.9,8.29,19.3,43.0,0.0,0.0,0.71,0.0,0.0,0.0,37.6,24.1,13.4,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.43,0.0,41.0,31.9,40.6,0.43,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,25.4,137.7,89.4,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.14,0.0,0.0,0.14,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.14,0.0,100.0
Diego Llorente,ESP,DF,29,Leeds United,Premier League,1993,€100k,loan transfer,Spain,Club Polideportivo El Ejido,8,7,649,7.2,0,0.83,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,49.4,59.6,83.0,967.9,317.2,16.4,18.1,90.8,28.2,31.7,89.0,4.58,8.19,55.9,0.0,0.0,2.36,0.0,0.0,3.75,59.6,57.9,1.53,1.39,0.0,0.56,0.14,0.0,0.0,0.0,0.0,0.0,49.4,0.14,0.28,0.83,0.69,0.0,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.81,1.39,1.11,0.69,0.0,0.56,1.11,50.0,0.56,0.83,0.28,0.56,2.08,3.89,3.33,0.28,70.3,8.19,39.3,29.2,2.08,0.83,70.3,0.42,0.28,66.7,0.14,33.3,42.1,217.5,100.1,0.28,0.14,0.0,0.83,0.14,43.3,0.14,0.14,0.0,0.0,0.83,0.28,0.0,0.14,1.39,0.0,0.0,0.0,7.92,2.5,0.97,72.0
Manuel Locatelli,ITA,MF,25,Juventus,Serie A,1998,€30.00m,€30.00m,Serie A,Juventus FC,18,17,1400,15.6,0,1.03,0.45,43.8,0.0,0.0,24.4,0.0,0.0,0.0,41.9,51.5,81.3,779.1,256.3,18.6,21.2,87.6,16.5,19.1,86.6,5.71,8.53,66.9,0.0,0.64,5.38,0.51,0.0,5.0,51.5,49.0,2.5,1.92,0.0,1.03,0.51,0.26,0.26,0.0,0.19,0.0,41.9,0.0,1.09,2.05,1.6,0.19,0.06,0.13,0.06,0.0,0.32,0.19,0.0,0.06,0.0,0.06,0.0,2.18,1.22,0.96,0.96,0.26,1.03,1.54,66.7,0.51,1.67,0.64,1.03,1.15,3.33,1.73,0.0,62.5,2.63,16.7,35.3,11.2,0.71,62.5,0.96,0.58,60.0,0.32,33.3,29.7,117.2,53.8,1.15,0.64,0.19,1.22,0.83,41.6,1.15,0.26,0.0,0.0,1.6,1.28,0.0,0.51,1.22,0.0,0.0,0.0,6.41,1.54,0.9,63.2
Renan Lodi,BRA,DF,24,Nott'ham Forest,Premier League,1998,€20.00m,€13.00m,Ligue 1,Olympique Marseille,14,13,1099,12.2,0,0.74,0.0,0.0,0.0,0.0,20.3,0.16,0.0,0.0,30.2,42.9,70.4,528.4,169.3,13.9,16.0,86.7,12.8,17.3,73.9,2.87,7.46,38.5,0.0,0.49,1.31,0.82,0.41,1.64,42.9,32.8,10.0,2.21,0.0,0.16,3.61,7.21,0.57,0.33,0.16,0.0,30.2,0.08,0.98,1.56,1.15,0.25,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,2.05,1.31,1.31,0.49,0.25,1.31,2.13,61.5,0.82,1.07,0.25,0.82,1.48,3.52,3.03,0.0,53.4,3.85,20.3,21.1,12.6,0.74,53.4,1.56,0.66,42.1,0.49,31.6,27.5,148.4,74.3,1.31,0.74,0.08,0.66,0.74,27.0,3.28,0.16,0.0,0.0,1.23,1.8,0.08,3.61,1.31,0.0,0.0,0.0,6.48,0.9,1.07,45.8
Ruben Loftus-Cheek,ENG,MFDF,27,Chelsea,Premier League,1996,€25.00m,€18.40m,Serie A,AC Milan,15,13,1032,11.5,0,0.78,0.17,22.2,0.0,0.0,18.6,0.0,0.0,0.0,45.5,53.4,85.2,686.6,176.0,26.3,29.7,88.9,16.2,17.9,90.3,2.17,2.7,80.6,0.0,0.61,4.96,0.87,0.0,5.83,53.4,50.8,2.26,0.78,0.09,0.43,0.96,1.48,0.0,0.0,0.0,0.0,45.5,0.35,1.22,1.91,1.48,0.0,0.26,0.09,0.09,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.57,0.78,0.61,0.78,0.17,0.61,1.39,43.8,0.78,0.78,0.17,0.61,0.7,2.26,1.48,0.0,63.4,2.35,11.7,34.8,17.8,2.78,63.4,3.22,1.65,51.4,1.13,35.1,36.0,209.3,116.0,3.04,1.65,0.61,1.65,1.22,46.3,4.09,0.09,0.0,0.0,0.52,2.35,0.09,0.96,0.78,0.0,0.0,0.09,6.0,1.65,1.74,48.7
Rony Lopes,POR,MFFW,27,Troyes,Ligue 1,1995,€4.00m,free transfer,Liga Portugal,SC Braga,18,16,1239,13.8,4,2.68,0.87,32.4,0.11,0.33,18.3,0.14,0.0,0.0,23.0,33.3,69.3,409.1,126.3,10.9,13.6,80.2,8.26,11.8,69.9,3.04,5.87,51.9,0.36,2.32,2.46,0.8,0.29,3.48,33.3,28.2,4.78,1.38,0.14,0.36,4.35,0.14,2.75,0.94,1.16,0.0,23.0,0.29,1.01,4.35,2.03,1.3,0.36,0.58,0.07,0.0,0.51,0.22,0.14,0.0,0.14,0.0,0.0,0.58,0.29,0.29,0.22,0.07,0.22,1.09,20.0,0.87,0.51,0.07,0.43,0.22,0.8,0.22,0.0,42.8,0.72,6.23,20.2,17.2,2.25,42.8,3.62,1.88,52.0,1.45,40.0,31.6,203.5,91.2,2.32,2.03,0.36,1.74,1.45,29.3,4.06,0.14,0.0,0.0,0.72,1.3,0.07,4.35,0.29,0.0,0.0,0.0,5.0,0.58,0.65,47.1
David López,ESP,DF,33,Girona,La Liga,1989,€100k,-,,Without Club,11,11,932,10.4,2,0.77,0.48,62.5,0.25,0.4,15.0,0.0,0.0,0.0,54.4,60.3,90.3,1014.5,340.7,19.6,21.2,92.7,29.9,31.1,96.3,4.13,6.54,63.2,0.1,0.48,3.65,0.1,0.0,3.27,60.3,57.6,2.4,1.83,0.0,0.48,0.0,0.19,0.0,0.0,0.0,0.0,54.4,0.29,0.29,0.67,0.58,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.44,0.96,0.58,0.77,0.1,0.77,0.87,88.9,0.1,1.35,0.87,0.48,0.48,1.92,3.75,0.1,69.2,9.62,36.0,31.0,2.6,0.96,69.2,0.29,0.29,100.0,0.0,0.0,42.5,219.1,136.1,1.54,0.38,0.0,0.38,0.0,48.8,0.0,0.29,0.0,0.0,0.87,0.87,0.29,0.0,0.96,0.0,0.0,0.0,5.19,1.92,1.44,57.1
Dion Lopy,SEN,MF,21,Reims,Ligue 1,2002,€4.00m,€6.50m,LaLiga,UD Almería,17,9,725,8.1,0,0.74,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,35.1,42.0,83.5,654.8,170.9,13.8,16.8,82.4,15.9,17.8,89.6,4.44,6.05,73.5,0.0,0.86,5.31,0.12,0.0,5.93,42.0,41.4,0.62,0.37,0.0,0.62,0.49,0.12,0.12,0.0,0.0,0.0,35.1,0.0,0.62,2.59,1.73,0.25,0.0,0.25,0.37,0.0,0.37,0.12,0.0,0.0,0.0,0.25,0.0,2.47,1.23,1.23,0.86,0.37,0.99,3.33,29.6,2.35,2.35,0.25,2.1,1.73,4.2,1.73,0.0,55.1,3.33,14.1,31.4,11.0,0.62,55.1,2.1,0.74,35.3,0.86,41.2,39.1,254.7,119.4,1.36,1.36,0.12,2.1,1.48,33.1,1.98,0.49,0.25,0.12,1.98,1.48,0.0,0.49,1.23,0.12,0.0,0.0,7.78,1.11,0.49,69.2
Castello Lukeba,FRA,DF,20,Lyon,Ligue 1,2002,€25.00m,€30.00m,Bundesliga,RB Leipzig,19,18,1637,18.2,1,0.27,0.11,40.0,0.2,0.5,12.2,0.0,0.0,0.0,62.3,69.6,89.5,1140.2,454.6,22.8,24.3,93.7,34.9,37.6,92.8,3.9,6.04,64.5,0.0,0.11,4.29,0.11,0.0,4.45,69.6,68.1,1.37,1.15,0.0,0.33,0.05,0.16,0.0,0.0,0.0,0.0,62.3,0.11,0.44,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.71,0.44,0.55,0.11,0.05,0.44,0.55,80.0,0.11,1.32,0.77,0.55,1.76,2.47,2.14,0.0,77.5,5.88,29.9,45.5,2.58,0.82,77.5,0.22,0.05,25.0,0.11,50.0,63.8,325.1,160.6,0.44,0.93,0.05,0.6,0.27,58.1,0.27,0.16,0.0,0.0,1.21,0.66,0.0,0.05,0.44,0.0,0.05,0.0,6.7,1.15,1.21,48.8
Sebastiano Luperto,ITA,DF,26,Empoli,Serie A,1996,€3.00m,€2.50m,Serie A,FC Empoli,20,20,1714,19.0,1,0.32,0.16,50.0,0.17,0.33,14.0,0.0,0.0,0.0,42.3,48.6,87.0,806.9,282.3,14.1,14.9,94.7,23.3,25.2,92.5,4.16,7.42,56.0,0.0,0.16,1.84,0.11,0.05,2.42,48.6,42.5,6.05,2.47,0.05,0.16,0.05,0.05,0.0,0.0,0.0,0.0,42.3,0.05,0.21,0.58,0.47,0.05,0.0,0.05,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.0,0.47,0.63,0.32,0.05,0.37,0.42,87.5,0.05,1.42,1.0,0.42,1.05,2.05,4.58,0.0,58.3,11.9,34.0,23.3,1.32,0.42,58.3,0.11,0.11,100.0,0.0,0.0,31.6,147.9,81.7,0.37,0.21,0.05,0.21,0.11,32.7,0.16,0.16,0.11,0.05,0.58,0.74,0.0,0.05,0.47,0.0,0.0,0.0,5.26,1.58,1.68,48.4
Lyanco,BRA,DF,26,Southampton,Premier League,1997,€3.50m,loan transfer,Stars League,Al-Gharafa SC,13,7,697,7.7,0,1.04,0.39,37.5,0.0,0.0,21.4,0.0,0.0,0.0,31.3,44.2,70.9,581.7,212.9,12.3,13.8,89.6,14.4,19.5,74.0,3.25,8.57,37.9,0.0,0.13,2.6,0.13,0.0,2.6,44.2,39.5,4.55,1.04,0.13,0.13,0.39,3.51,0.0,0.0,0.0,0.0,31.3,0.13,0.52,0.78,0.52,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.3,1.17,0.78,0.0,1.04,1.69,61.5,0.65,1.3,1.04,0.26,1.56,3.51,3.51,0.26,55.2,5.84,26.0,25.2,5.06,0.91,55.2,0.91,0.65,71.4,0.26,28.6,29.4,151.9,79.7,0.65,0.65,0.13,1.3,0.52,26.4,0.26,0.52,0.0,0.0,1.43,0.78,0.0,0.39,1.3,0.0,0.0,0.0,7.66,2.34,1.17,66.7
Youssouf M'Changama,COM,MF,32,Auxerre,Ligue 1,1990,€900k,?,Ligue 2,ESTAC Troyes,18,6,618,6.9,0,1.59,0.14,9.1,0.0,0.0,27.9,0.58,0.0,0.0,38.1,46.2,82.4,660.3,176.4,17.7,20.7,85.3,14.3,15.9,90.0,4.35,7.54,57.7,0.0,1.16,3.48,0.87,0.29,4.78,46.2,43.5,2.75,1.45,0.29,0.58,3.62,0.14,1.01,0.43,0.58,0.0,38.1,0.0,0.72,3.33,2.17,0.58,0.0,0.0,0.58,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2.03,0.87,0.72,1.16,0.14,0.58,1.01,57.1,0.43,0.58,0.0,0.58,1.01,3.04,0.43,0.14,58.8,1.3,14.1,28.3,16.7,1.74,58.8,2.46,1.01,41.2,1.16,47.1,41.9,216.1,81.0,2.17,1.01,0.14,1.74,0.87,38.7,3.77,0.0,0.0,0.0,1.01,1.88,0.0,3.62,0.87,0.0,0.0,0.0,5.36,0.72,0.14,83.3
Alexis Mac Allister,ARG,MF,24,Brighton,Premier League,1998,€65.00m,€42.00m,Premier League,Liverpool FC,18,17,1547,17.2,5,2.03,0.76,37.1,0.06,0.15,24.7,0.35,0.17,0.17,51.1,57.8,88.4,839.1,202.4,25.1,27.4,91.3,21.5,22.8,94.1,3.37,4.65,72.5,0.0,1.05,4.88,0.7,0.06,4.59,57.8,56.2,1.57,0.99,0.17,0.35,0.87,0.17,0.41,0.29,0.12,0.0,51.1,0.06,1.34,2.5,1.8,0.35,0.12,0.12,0.06,0.06,0.23,0.23,0.0,0.0,0.0,0.0,0.0,2.79,1.63,0.81,1.69,0.29,1.4,2.79,50.0,1.4,0.81,0.06,0.76,1.16,3.95,0.29,0.06,67.9,1.86,14.0,37.9,16.5,0.93,67.7,1.4,0.87,62.5,0.29,20.8,39.0,163.9,78.5,1.22,1.4,0.06,0.93,1.1,47.8,1.34,0.35,0.0,0.0,1.1,1.4,0.0,0.87,1.63,0.0,0.0,0.06,7.97,0.7,0.29,70.6
James Maddison,ENG,MFFW,26,Leicester City,Premier League,1996,€60.00m,€46.30m,Premier League,Tottenham Hotspur,16,15,1273,14.1,9,3.19,1.06,33.3,0.2,0.6,20.2,0.5,0.0,0.0,35.3,45.9,77.0,595.6,169.6,16.7,19.0,87.7,13.5,16.9,79.8,3.55,7.02,50.5,0.35,2.48,5.04,0.92,0.14,6.17,45.9,40.7,5.04,2.27,0.21,0.28,3.97,0.07,2.55,1.42,0.78,0.14,35.3,0.14,0.85,4.61,2.91,0.85,0.21,0.21,0.28,0.14,0.5,0.43,0.07,0.0,0.0,0.0,0.0,1.84,0.78,0.85,0.71,0.28,0.71,2.06,34.5,1.35,0.57,0.0,0.57,0.64,2.48,0.35,0.0,56.2,0.64,5.53,26.7,24.3,4.04,56.2,2.41,0.85,35.3,0.85,35.3,37.6,200.1,88.4,2.48,1.63,0.99,1.7,0.99,43.5,5.89,0.43,0.0,0.0,1.21,2.55,0.14,3.97,0.78,0.0,0.0,0.0,3.12,0.14,0.5,22.2
Riyad Mahrez,ALG,FWMF,31,Manchester City,Premier League,1991,€20.00m,€35.00m,Saudi Pro League,Al-Ahli SFC,16,10,898,10.0,4,2.4,0.9,37.5,0.17,0.44,15.6,0.1,0.0,0.0,47.9,56.8,84.3,792.4,155.0,25.7,28.4,90.5,16.8,19.3,87.0,4.7,7.1,66.2,0.3,2.3,2.2,2.4,0.6,4.6,56.8,50.1,6.7,1.8,0.5,0.6,4.4,2.2,2.7,1.5,0.6,0.0,47.9,0.0,1.0,5.7,4.0,0.6,0.3,0.5,0.2,0.1,1.1,0.7,0.0,0.1,0.2,0.0,0.1,1.1,0.5,0.0,0.5,0.6,0.7,1.5,46.7,0.8,1.2,0.0,1.2,0.4,1.5,0.2,0.0,67.3,0.3,3.9,24.3,39.7,5.7,67.3,3.2,1.0,31.3,1.2,37.5,45.0,242.4,108.0,3.4,2.6,1.9,1.6,1.0,50.9,12.8,0.2,0.0,0.0,0.7,1.7,0.3,4.4,0.5,0.0,0.0,0.0,4.1,0.3,0.8,27.3
Ainsley Maitland-Niles,ENG,MFDF,25,Southampton,Premier League,1997,€8.00m,free transfer,Ligue 1,Olympique Lyon,11,6,634,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,42.4,81.5,571.3,192.0,16.9,19.4,86.8,13.4,15.6,86.2,3.43,5.43,63.2,0.0,0.86,4.0,0.86,0.43,3.86,42.4,39.6,2.86,0.29,0.14,0.29,0.86,2.57,0.0,0.0,0.0,0.0,34.6,0.0,0.57,1.71,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1.57,1.0,1.57,0.14,1.57,2.0,78.6,0.43,1.71,0.14,1.57,1.29,4.0,2.43,0.0,54.1,4.0,17.6,28.3,9.0,0.57,54.1,0.57,0.57,100.0,0.0,0.0,22.0,112.3,46.9,0.57,0.57,0.14,0.86,0.71,30.4,1.29,0.43,0.0,0.0,0.57,0.57,0.0,0.86,1.57,0.0,0.0,0.0,5.71,1.0,0.86,53.8
Lovro Majer,CRO,MFFW,25,Rennes,Ligue 1,1998,€20.00m,€25.00m,Bundesliga,VfL Wolfsburg,17,9,801,8.9,1,1.8,0.34,18.8,0.0,0.0,22.9,0.45,0.11,0.11,43.9,55.3,79.5,747.4,189.0,19.3,23.1,83.5,18.3,20.9,87.6,4.38,7.08,61.9,0.22,2.02,4.83,2.25,0.67,7.87,55.3,51.0,3.82,1.46,0.0,0.0,4.38,0.45,1.91,0.79,0.56,0.0,43.9,0.45,2.58,3.82,2.25,0.56,0.11,0.34,0.45,0.11,0.34,0.11,0.22,0.0,0.0,0.0,0.0,2.02,0.79,0.9,0.79,0.34,0.34,1.24,27.3,0.9,1.12,0.0,1.12,1.57,3.6,0.45,0.11,67.2,1.01,7.64,31.2,29.6,2.7,67.1,2.7,1.24,45.8,1.24,45.8,52.1,351.6,167.1,2.92,3.71,0.22,2.7,1.57,47.5,6.29,0.22,0.0,0.0,2.81,1.69,0.0,4.38,0.79,0.0,0.0,0.0,7.53,0.11,0.22,33.3
Ruslan Malinovskyi,UKR,MFFW,29,Atalanta,Serie A,1993,€15.00m,loan transfer,Serie A,Genoa CFC,15,5,553,6.1,1,3.11,0.98,31.6,0.05,0.17,25.6,0.0,0.0,0.0,40.7,54.4,74.7,795.2,269.7,17.4,20.2,86.2,15.9,19.8,80.2,6.39,10.5,60.9,0.33,2.13,5.9,2.46,0.0,8.2,54.4,49.8,3.77,1.31,0.33,1.8,3.77,0.33,2.13,0.98,0.98,0.0,40.7,0.82,0.98,4.26,2.62,1.15,0.16,0.16,0.16,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2.3,1.31,0.82,0.98,0.49,0.98,2.79,35.3,1.8,1.31,0.16,1.15,0.82,3.11,0.33,0.0,69.7,0.33,10.0,36.1,24.9,1.31,69.7,3.28,1.31,40.0,1.64,50.0,45.6,241.5,105.2,3.11,2.79,0.49,3.44,1.48,49.7,5.9,0.33,0.0,0.0,1.64,1.8,0.0,3.77,1.31,0.0,0.0,0.0,9.34,0.82,1.15,41.7
Ruslan Malinovskyi,UKR,MFFW,29,Atalanta,Serie A,1993,€15.00m,€10.00m,Ligue 1,Olympique Marseille,15,5,553,6.1,1,3.11,0.98,31.6,0.05,0.17,25.6,0.0,0.0,0.0,40.7,54.4,74.7,795.2,269.7,17.4,20.2,86.2,15.9,19.8,80.2,6.39,10.5,60.9,0.33,2.13,5.9,2.46,0.0,8.2,54.4,49.8,3.77,1.31,0.33,1.8,3.77,0.33,2.13,0.98,0.98,0.0,40.7,0.82,0.98,4.26,2.62,1.15,0.16,0.16,0.16,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2.3,1.31,0.82,0.98,0.49,0.98,2.79,35.3,1.8,1.31,0.16,1.15,0.82,3.11,0.33,0.0,69.7,0.33,10.0,36.1,24.9,1.31,69.7,3.28,1.31,40.0,1.64,50.0,45.6,241.5,105.2,3.11,2.79,0.49,3.44,1.48,49.7,5.9,0.33,0.0,0.0,1.64,1.8,0.0,3.77,1.31,0.0,0.0,0.0,9.34,0.82,1.15,41.7
Hugo Mallo,ESP,DF,31,Celta Vigo,La Liga,1991,€3.00m,free transfer,Série A,Sport Club Internacional,15,15,1203,13.4,0,0.9,0.3,33.3,0.0,0.0,12.7,0.0,0.0,0.0,42.0,54.6,77.0,663.1,277.4,21.0,23.1,91.3,16.9,21.6,78.3,2.61,5.37,48.6,0.0,0.45,2.76,1.04,0.52,2.69,54.6,45.7,8.58,1.04,0.0,0.15,2.99,7.54,0.0,0.0,0.0,0.0,42.0,0.3,1.42,2.01,1.49,0.3,0.07,0.15,0.0,0.0,0.22,0.15,0.07,0.0,0.0,0.0,0.0,2.09,0.97,1.27,0.6,0.22,1.19,1.72,69.6,0.52,1.04,0.07,0.97,0.67,2.76,2.61,0.0,65.7,3.21,19.8,28.9,17.2,1.79,65.7,0.9,0.22,25.0,0.45,50.0,32.2,140.7,63.3,1.64,1.04,0.07,1.04,0.3,40.1,5.3,0.22,0.0,0.0,2.24,0.97,0.3,2.99,0.97,0.0,0.07,0.0,4.4,2.01,1.19,62.8
Sadio Mané,SEN,FW,30,Bayern Munich,Bundesliga,1992,€25.00m,€30.00m,Saudi Pro League,Al-Nassr FC,14,12,906,10.1,6,3.86,1.68,43.6,0.13,0.29,13.5,0.0,0.1,0.2,20.2,27.8,72.6,299.4,86.4,12.3,15.0,81.6,6.34,7.92,80.0,1.09,1.68,64.7,0.3,1.19,0.99,2.18,0.3,3.07,27.8,26.2,1.29,0.2,0.1,0.3,1.29,0.3,0.0,0.0,0.0,0.0,20.2,0.3,1.78,4.36,2.87,0.0,0.3,0.79,0.4,0.0,0.89,0.59,0.0,0.1,0.2,0.0,0.0,0.5,0.3,0.2,0.1,0.2,0.0,0.4,0.0,0.4,0.99,0.2,0.79,0.0,0.5,0.2,0.0,41.0,0.59,2.67,14.2,25.0,8.12,40.8,3.66,1.88,51.4,1.58,43.2,28.0,183.5,96.9,4.46,1.78,2.57,3.47,1.29,33.0,12.2,0.1,0.0,0.0,1.19,1.68,1.49,1.29,0.3,0.1,0.0,0.0,2.67,0.99,0.89,52.6
Vito Mannone,ITA,GK,34,Lorient,Ligue 1,1988,€300k,€200k,Ligue 1,LOSC Lille,9,8,798,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,31.2,68.7,525.6,346.1,4.38,4.38,100.0,12.2,12.4,99.1,4.72,14.4,32.8,0.0,0.0,0.11,0.0,0.0,0.0,31.2,20.4,10.8,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.22,33.8,29.9,33.7,0.11,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,22.2,117.4,82.7,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.11,0.0,100.0
Faitout Maouassa,FRA,DFFW,24,Montpellier,Ligue 1,1998,€6.00m,loan transfer,Ligue 1,RC Lens,20,14,1191,13.2,1,1.14,0.38,33.3,0.07,0.2,23.0,0.08,0.0,0.0,24.2,35.3,68.5,389.3,159.7,14.1,17.3,81.6,6.89,9.39,73.4,2.35,5.83,40.3,0.3,1.29,1.44,0.83,0.45,2.58,35.3,27.0,7.95,0.38,0.08,0.38,3.94,6.67,0.91,0.45,0.3,0.0,24.2,0.3,1.44,2.2,1.59,0.3,0.08,0.15,0.0,0.08,0.38,0.38,0.0,0.0,0.0,0.0,0.0,2.42,1.59,1.21,0.98,0.23,0.83,1.59,52.4,0.76,1.67,0.15,1.52,0.98,3.41,1.44,0.0,48.0,1.82,12.5,20.3,16.1,1.44,48.0,2.42,0.76,31.3,1.36,56.3,28.0,171.8,82.7,1.74,1.97,0.45,1.59,0.98,25.2,4.24,0.0,0.0,0.0,1.44,1.21,0.0,3.94,1.59,0.0,0.0,0.0,4.24,0.53,0.53,50.0
Pablo Marí,ESP,DF,29,Monza,Serie A,1993,€5.00m,€4.90m,Serie A,AC Monza,14,12,1138,12.6,1,0.4,0.16,40.0,0.2,0.5,14.8,0.0,0.0,0.0,44.7,51.7,86.3,901.8,348.9,13.1,14.8,88.2,25.2,27.1,93.3,5.87,8.57,68.5,0.0,0.08,3.1,0.0,0.0,1.98,51.7,48.4,3.1,1.67,0.0,0.24,0.0,0.48,0.0,0.0,0.0,0.0,44.7,0.24,0.4,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.71,1.19,0.24,0.0,0.71,0.95,75.0,0.24,0.32,0.32,0.0,1.11,2.54,3.57,0.16,60.3,9.84,34.0,25.4,1.11,0.63,60.3,0.08,0.08,100.0,0.0,0.0,31.7,150.9,73.9,0.08,0.16,0.0,0.24,0.16,37.6,0.0,0.16,0.0,0.0,0.79,0.48,0.0,0.0,0.71,0.0,0.0,0.0,5.0,1.75,0.79,68.8
Marlon,BRA,DF,27,Monza,Serie A,1995,€6.00m,loan transfer,Série A,Fluminense Football Club,17,13,1066,11.8,0,0.25,0.08,33.3,0.0,0.0,11.6,0.0,0.0,0.0,54.4,59.1,92.1,961.1,340.7,22.0,23.6,93.2,28.5,30.0,94.9,3.39,4.41,76.9,0.0,0.08,4.66,0.42,0.17,3.73,59.1,55.8,3.22,2.12,0.0,0.17,0.25,0.59,0.0,0.0,0.0,0.0,54.4,0.0,0.08,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.02,0.85,0.85,0.0,0.76,1.36,56.3,0.59,0.59,0.17,0.42,1.27,2.97,2.88,0.0,67.7,6.02,30.1,35.2,2.63,0.42,67.7,0.17,0.0,0.0,0.17,100.0,38.3,197.2,103.6,1.1,0.59,0.0,0.17,0.08,47.8,0.85,0.25,0.0,0.0,1.1,0.34,0.0,0.25,1.02,0.0,0.0,0.08,3.98,2.2,1.02,68.4
